time_sec,w_000,w_001,w_002,w_003,w_004,w_005,w_006,w_007,w_008,w_009,w_sum
5.4166665,1.3357094e-18,1.1403714e-12,6.053537e-08,0.00019980145,0.04100286,0.52318615,0.4150735,0.020474821,6.279738e-05,1.19754064e-08,1.0
5.4333334,1.0391229e-18,9.292006e-13,5.1662827e-08,0.00017859714,0.038388073,0.5130325,0.42630467,0.022025298,7.075382e-05,1.413202e-08,0.9999999
5.45,8.0776213e-19,7.565413e-13,4.4056197e-08,0.00015951761,0.035911787,0.50267994,0.43749458,0.023674475,7.965532e-05,1.6663833e-08,1.0
5.4666667,6.2741686e-19,6.154747e-13,3.7539802e-08,0.00014236374,0.033568684,0.49214756,0.44862455,0.02542712,8.960617e-05,1.9633795e-08,0.9999999
5.483333,4.869526e-19,5.0032125e-13,3.1962124e-08,0.00012695482,0.03135377,0.4814562,0.4596744,0.02728791,0.00010072025,2.311482e-08,1.0
5.5,3.776372e-19,4.0638822e-13,2.7191572e-08,0.000113123926,0.029261827,0.47062504,0.47062504,0.029261827,0.000113123926,2.7191572e-08,1.0
5.516667,2.926276e-19,3.2982978e-13,2.311482e-08,0.00010072025,0.02728791,0.4596744,0.4814562,0.03135377,0.00012695482,3.1962124e-08,1.0
5.5333333,2.2657925e-19,2.674841e-13,1.9633797e-08,8.9606176e-05,0.025427122,0.44862458,0.4921476,0.033568688,0.00014236376,3.7539806e-08,1.0
5.55,1.752976e-19,2.1675141e-13,1.6663833e-08,7.9655314e-05,0.023674473,0.43749455,0.50267994,0.035911784,0.0001595176,4.4056193e-08,1.0
5.5666666,1.3551677e-19,1.7550379e-13,1.413202e-08,7.075382e-05,0.022025298,0.42630467,0.5130325,0.038388073,0.00017859714,5.1662827e-08,0.9999999
5.5833335,1.0468072e-19,1.4199237e-13,1.19754064e-08,6.279738e-05,0.020474821,0.4150735,0.52318615,0.04100286,0.00019980145,6.053537e-08,1.0000001
5.6,8.079769e-20,1.1479037e-13,1.0139944e-08,5.5692082e-05,0.019018553,0.40382046,0.5331207,0.0437612,0.00022334672,7.087554e-08,1.0000001
5.616667,6.231465e-20,9.272584e-14,8.579032e-09,4.9351675e-05,0.017651943,0.3925635,0.5428172,0.046668485,0.0002494713,8.291712e-08,0.99999994
5.633333,4.8022087e-20,7.4844055e-14,7.2527278e-09,4.369901e-05,0.016370721,0.38132113,0.5522561,0.0497298,0.0002784323,9.692787e-08,1.0
5.65,3.697859e-20,6.03631e-14,6.12665e-09,3.86633e-05,0.015170562,0.3701104,0.5614193,0.052950498,0.00031051267,1.13217865e-07,1.0000001
5.6666665,2.845249e-20,4.864629e-14,5.1713656e-09,3.41812e-05,0.014047424,0.35894856,0.570288,0.0563356,0.00034601736,1.3214144e-07,0.99999994
5.6833334,2.1874937e-20,3.9172868e-14,4.3616164e-09,3.019507e-05,0.012997262,0.3478515,0.57884514,0.059890453,0.00038528233,1.5410855e-07,1.0
5.7,1.6805205e-20,3.1519953e-14,3.675813e-09,2.6653128e-05,0.012016268,0.33683535,0.587073,0.06361991,0.0004286676,1.79587e-07,1.0000001
5.7166667,1.2900169e-20,2.5342262e-14,3.0954215e-09,2.3508295e-05,0.011100663,0.32591435,0.5949554,0.06752924,0.00047656926,2.0911583e-07,1.0
5.733333,9.895075e-21,2.0359667e-14,2.6046687e-09,2.071854e-05,0.010246905,0.31510335,0.6024763,0.07162314,0.00052941166,2.4330984e-07,1.0000001
5.75,7.583983e-21,1.6343989e-14,2.1900113e-09,1.824566e-05,0.009451472,0.30441517,0.6096206,0.07590659,0.00058766006,2.8287766e-07,1.0
5.766667,5.808236e-21,1.3110215e-14,1.8399445e-09,1.6055525e-05,0.008711063,0.2938626,0.6163739,0.08038418,0.000651814,3.286268e-07,1.0
5.7833333,4.444853e-21,1.0508269e-14,1.5446502e-09,1.4117459e-05,0.008022492,0.283458,0.6227223,0.08506028,0.000722413,3.8147903e-07,1.0
5.8,3.398866e-21,8.4161854e-15,1.295749e-09,1.2403771e-05,0.007382664,0.27321154,0.6286534,0.08993941,0.00080004655,4.4249344e-07,0.9999999
5.8166666,2.5970801e-21,6.7354853e-15,1.0861302e-09,1.0889814e-05,0.006788684,0.26313415,0.634155,0.0950255,0.00088534254,5.128723e-07,1.0000001
5.8333335,1.9828812e-21,5.386285e-15,9.097206e-10,9.553296e-06,0.0062377057,0.25323454,0.63921595,0.10032261,0.0009789863,5.9399247e-07,0.99999994
5.85,1.5128087e-21,4.304084e-15,7.6138795e-10,8.3744535e-06,0.0057270885,0.24352187,0.64382607,0.10583413,0.0010817065,6.8741565e-07,0.99999994
5.866667,1.1532797e-21,3.43669e-15,6.367523e-10,7.3354645e-06,0.0052542603,0.23400332,0.6479763,0.11156366,0.0011942987,7.949313e-07,0.99999994
5.883333,8.785317e-22,2.7420201e-15,5.321163e-10,6.4205133e-06,0.004816816,0.22468637,0.65165794,0.117513895,0.0013176049,9.185595e-07,0.99999994
5.9,6.6873357e-22,2.1861014e-15,4.4433648e-10,5.615414e-06,0.004412436,0.21557656,0.65486395,0.123687856,0.0014525452,1.0606163e-06,1.0
5.9166665,5.0864964e-22,1.7415732e-15,3.7075892e-10,4.907572e-06,0.0040389583,0.20667987,0.6575875,0.13008751,0.0016000888,1.2237124e-06,1.0
5.9333334,3.8659372e-22,1.3863786e-15,3.0912853e-10,4.2856987e-06,0.0036942866,0.19800031,0.6598234,0.13671501,0.0017612913,1.4108239e-06,1.0
5.95,2.9360608e-22,1.1028111e-15,2.5755054e-10,3.7398158e-06,0.0033764844,0.1895423,0.6615671,0.1435715,0.0019372662,1.6253116e-06,1.0
5.9666667,2.2281595e-22,8.7656634e-16,2.14415e-10,3.2609876e-06,0.0030836866,0.18130848,0.6628151,0.15065835,0.002129221,1.8710032e-06,0.99999994
5.983333,1.689665e-22,6.9622535e-16,1.7836965e-10,2.841332e-06,0.0028141635,0.17330183,0.6635649,0.15797567,0.0023384255,2.1522014e-06,1.0
6.0,1.2803331e-22,5.5255813e-16,1.4827194e-10,2.4738083e-06,0.0025662563,0.16552375,0.663815,0.16552375,0.0025662563,2.4738083e-06,1.0
6.016667,9.6944196e-23,4.3821189e-16,1.2315989e-10,2.1522014e-06,0.0023384253,0.15797566,0.6635649,0.17330182,0.0028141632,2.8413317e-06,1.0
6.0333333,7.3348924e-23,3.4726567e-16,1.0222454e-10,1.8710033e-06,0.0021292213,0.15065837,0.66281515,0.1813085,0.0030836868,3.260988e-06,1.0000001
6.05,5.545474e-23,2.749851e-16,8.478337e-11,1.6253116e-06,0.0019372662,0.1435715,0.6615671,0.1895423,0.0033764844,3.7398158e-06,1.0
6.0666666,4.189443e-23,2.1758846e-16,7.02654e-11,1.4108238e-06,0.0017612911,0.136715,0.6598234,0.1980003,0.0036942863,4.285698e-06,1.0
6.0833335,3.1626043e-23,1.720396e-16,5.8189075e-11,1.2237123e-06,0.0016000887,0.1300875,0.65758747,0.20667985,0.004038958,4.9075716e-06,1.0
6.1,2.385643e-23,1.3592462e-16,4.8152007e-11,1.0606165e-06,0.0014525453,0.12368786,0.654864,0.21557657,0.0044124364,5.6154145e-06,1.0000001
6.116667,1.798178e-23,1.0730815e-16,3.9815887e-11,9.185595e-07,0.0013176049,0.117513895,0.65165794,0.22468637,0.004816816,6.4205133e-06,1.0
6.133333,1.3543764e-23,8.4652896e-17,3.2898257e-11,7.9493134e-07,0.0011942987,0.11156367,0.64797634,0.23400334,0.0052542607,7.335465e-06,1.0000001
6.15,1.0193147e-23,6.67298e-17,2.7161681e-11,6.8741565e-07,0.0010817065,0.10583413,0.64382607,0.24352187,0.0057270885,8.3744535e-06,1.0
6.1666665,7.665735e-24,5.2561498e-17,2.2408457e-11,5.9399247e-07,0.0009789863,0.10032261,0.63921595,0.25323454,0.0062377057,9.553296e-06,0.9999999
6.1833334,5.7605246e-24,4.1369953e-17,1.8472859e-11,5.128723e-07,0.00088534254,0.0950255,0.634155,0.26313415,0.006788684,1.0889814e-05,1.0000001
6.2,4.32554e-24,3.2536494e-17,1.5216878e-11,4.4249344e-07,0.00080004655,0.08993941,0.6286534,0.27321154,0.007382664,1.2403771e-05,0.9999999
6.2166667,3.245536e-24,2.5569524e-17,1.2525135e-11,3.8147903e-07,0.000722413,0.08506028,0.6227223,0.283458,0.008022492,1.4117459e-05,1.0
6.233333,2.433322e-24,2.0078972e-17,1.0301711e-11,3.286268e-07,0.000651814,0.08038418,0.6163739,0.2938626,0.008711063,1.6055525e-05,0.9999999
6.25,1.8229676e-24,1.5755175e-17,8.466395e-12,2.828777e-07,0.0005876601,0.0759066,0.60962063,0.3044152,0.009451473,1.8245662e-05,1.0000001
6.266667,1.3646363e-24,1.23530325e-17,6.9526906e-12,2.4330984e-07,0.00052941166,0.07162314,0.6024763,0.31510335,0.010246905,2.071854e-05,1.0000001
6.2833333,1.0207736e-24,9.678027e-18,5.705247e-12,2.0911585e-07,0.00047656932,0.06752925,0.59495544,0.3259144,0.011100665,2.3508299e-05,1.0
6.3,7.6294924e-25,7.576415e-18,4.6779494e-12,1.79587e-07,0.0004286676,0.06361991,0.587073,0.33683535,0.012016268,2.6653128e-05,1.0000001
6.3166666,5.698075e-25,5.926574e-18,3.8326673e-12,1.5410855e-07,0.0003852823,0.059890445,0.57884514,0.34785149,0.012997261,3.0195068e-05,1.0
6.3333335,4.2523064e-25,4.6323793e-18,3.1376705e-12,1.3214145e-07,0.00034601736,0.056335602,0.57028806,0.3589486,0.014047425,3.4181205e-05,1.0
6.35,3.1708868e-25,3.6179796e-18,2.566714e-12,1.13217865e-07,0.00031051267,0.052950498,0.5614193,0.3701104,0.015170562,3.86633e-05,1.0
6.366667,2.3626318e-25,2.8234847e-18,2.0979939e-12,9.692787e-08,0.0002784323,0.0497298,0.5522561,0.38132113,0.016370721,4.369901e-05,1.0
6.383333,1.7590294e-25,2.201768e-18,1.7135407e-12,8.2917126e-08,0.00024947134,0.04666849,0.5428172,0.39256352,0.017651943,4.9351678e-05,1.0
6.4,1.3086033e-25,1.7155716e-18,1.3984277e-12,7.087553e-08,0.00022334671,0.043761197,0.5331207,0.40382043,0.019018551,5.5692075e-05,0.99999994
6.4166665,9.727518e-26,1.3357094e-18,1.1403714e-12,6.053537e-08,0.00019980145,0.04100286,0.52318615,0.4150735,0.020474821,6.279738e-05,1.0
6.4333334,7.225196e-26,1.0391229e-18,9.292006e-13,5.1662827e-08,0.00017859714,0.038388073,0.5130325,0.42630467,0.022025298,7.075382e-05,0.9999999
6.45,5.362456e-26,8.077621e-19,7.5654126e-13,4.4056193e-08,0.0001595176,0.035911784,0.50267994,0.43749455,0.023674473,7.9655314e-05,0.99999994
6.4666667,3.976727e-26,6.2741686e-19,6.154747e-13,3.7539802e-08,0.00014236374,0.033568684,0.49214756,0.44862455,0.02542712,8.960617e-05,0.9999999
6.483333,2.946833e-26,4.869526e-19,5.0032125e-13,3.1962124e-08,0.00012695482,0.03135377,0.4814562,0.4596744,0.02728791,0.00010072025,1.0
6.5,2.1818816e-26,3.7763719e-19,4.063882e-13,2.719157e-08,0.00011312392,0.029261826,0.470625,0.470625,0.029261826,0.00011312392,0.99999994
6.516667,1.6142508e-26,2.9262763e-19,3.298298e-13,2.3114822e-08,0.00010072026,0.027287912,0.45967442,0.48145625,0.03135377,0.00012695484,1.0
6.5333333,1.193347e-26,2.2657925e-19,2.674841e-13,1.9633797e-08,8.9606176e-05,0.025427122,0.44862458,0.4921476,0.033568688,0.00014236376,0.99999994
6.55,8.814857e-27,1.7529763e-19,2.1675144e-13,1.6663835e-08,7.965532e-05,0.023674477,0.4374946,0.50268,0.03591179,0.00015951763,1.0
6.5666666,6.5062374e-27,1.3551678e-19,1.755038e-13,1.4132022e-08,7.075382e-05,0.0220253,0.4263047,0.51303256,0.038388077,0.00017859715,0.99999994
6.5833335,4.798361e-27,1.04680734e-19,1.419924e-13,1.1975408e-08,6.2797386e-05,0.020474825,0.41507357,0.52318627,0.041002866,0.00019980148,1.0000001
6.6,3.5360975e-27,8.079769e-20,1.1479037e-13,1.0139944e-08,5.5692082e-05,0.019018553,0.40382046,0.5331207,0.0437612,0.00022334672,0.99999994
6.616667,2.6037833e-27,6.2314656e-20,9.272585e-14,8.579033e-09,4.9351678e-05,0.017651943,0.39256352,0.5428172,0.04666849,0.00024947134,0.9999999
6.633333,1.9157917e-27,4.802209e-20,7.484406e-14,7.252728e-09,4.3699012e-05,0.016370721,0.38132116,0.5522561,0.049729805,0.00027843233,0.99999994
6.65,1.4084836e-27,3.697859e-20,6.03631e-14,6.12665e-09,3.86633e-05,0.015170562,0.3701104,0.5614193,0.052950498,0.00031051267,0.99999994
6.6666665,1.0347038e-27,2.8452493e-20,4.8646298e-14,5.1713664e-09,3.418121e-05,0.014047426,0.35894862,0.57028806,0.05633561,0.0003460174,0.9999999
6.6833334,7.5952177e-28,2.187494e-20,3.9172875e-14,4.361617e-09,3.0195075e-05,0.012997264,0.34785154,0.57884526,0.05989046,0.0003852824,0.99999994
6.7,5.5709363e-28,1.6805208e-20,3.151996e-14,3.6758137e-09,2.6653133e-05,0.012016271,0.33683544,0.58707315,0.06361993,0.00042866773,1.0000001
6.7166667,4.082981e-28,1.2900173e-20,2.534227e-14,3.0954226e-09,2.3508303e-05,0.011100667,0.32591447,0.59495556,0.06752926,0.0004765694,1.0000001
6.733333,2.9901204e-28,9.895078e-21,2.0359672e-14,2.6046694e-09,2.0718546e-05,0.010246906,0.31510344,0.6024764,0.071623154,0.00052941183,1.0000001
6.75,2.1880704e-28,7.583985e-21,1.6343994e-14,2.1900122e-09,1.8245666e-05,0.009451476,0.30441526,0.60962075,0.07590661,0.00058766024,1.0000001
6.766667,1.5999352e-28,5.8082377e-21,1.3110219e-14,1.8399451e-09,1.605553e-05,0.008711066,0.29386273,0.6163741,0.0803842,0.0006518142,1.0
6.7833333,1.1689875e-28,4.4448542e-21,1.0508272e-14,1.5446507e-09,1.4117463e-05,0.008022495,0.28345808,0.6227225,0.085060306,0.00072241324,0.99999994
6.8,8.534589e-29,3.398868e-21,8.41619e-15,1.2957497e-09,1.2403778e-05,0.007382668,0.2732117,0.62865376,0.08993946,0.000800047,1.0000001
6.8166666,6.226247e-29,2.5970812e-21,6.735488e-15,1.0861306e-09,1.0889818e-05,0.006788687,0.26313424,0.6341552,0.09502554,0.0008853429,0.99999994
6.8333335,4.538741e-29,1.9828824e-21,5.3862884e-15,9.0972113e-10,9.553302e-06,0.00623771,0.25323468,0.63921636,0.10032268,0.000978987,1.0
6.85,3.3060823e-29,1.5128098e-21,4.304087e-15,7.613885e-10,8.37446e-06,0.0057270927,0.24352203,0.64382654,0.1058342,0.0010817072,0.99999994
6.866667,2.4063306e-29,1.1532807e-21,3.436693e-15,6.367529e-10,7.335471e-06,0.005254265,0.23400353,0.6479769,0.11156376,0.0011942998,1.0000001
6.883333,1.7501584e-29,8.785326e-22,2.7420225e-15,5.3211674e-10,6.420519e-06,0.0048168204,0.22468656,0.65165854,0.117514,0.0013176061,1.0
6.9,1.271923e-29,6.687343e-22,2.186104e-15,4.4433696e-10,5.6154204e-06,0.004412441,0.2155768,0.65486467,0.12368799,0.0014525468,1.0
6.9166665,9.236888e-30,5.0865024e-22,1.7415751e-15,3.707593e-10,4.9075775e-06,0.0040389625,0.20668009,0.65758824,0.13008764,0.0016000905,0.99999994
6.9333334,6.702747e-30,3.8659427e-22,1.3863806e-15,3.0912897e-10,4.285705e-06,0.003694292,0.1980006,0.6598244,0.1367152,0.0017612937,1.0000001
6.95,4.860218e-30,2.9360656e-22,1.1028129e-15,2.5755095e-10,3.7398222e-06,0.00337649,0.1895426,0.66156816,0.14357173,0.0019372695,1.0
6.9666667,3.52153e-30,2.228164e-22,8.765681e-16,2.1441543e-10,3.2609942e-06,0.0030836926,0.18130884,0.6628164,0.15065865,0.0021292253,1.0000001
6.983333,2.5496275e-30,1.6896686e-22,6.9622683e-16,1.7837003e-10,2.841338e-06,0.0028141695,0.17330219,0.66356635,0.157976,0.0023384304,1.0
7.0,1.8445842e-30,1.2803363e-22,5.5255945e-16,1.482723e-10,2.4738142e-06,0.0025662626,0.16552415,0.6638167,0.16552415,0.0025662626,0.99999994
7.016667,1.333481e-30,9.694448e-23,4.3821318e-16,1.2316025e-10,2.1522076e-06,0.002338432,0.15797612,0.6635668,0.17330232,0.0028141716,1.0
7.0333333,9.632923e-31,7.334916e-23,3.4726678e-16,1.0222487e-10,1.8710092e-06,0.002129228,0.15065885,0.66281724,0.18130906,0.0030836966,0.99999994
7.05,6.9533256e-31,5.5454946e-23,2.7498612e-16,8.478369e-11,1.6253177e-06,0.0019372734,0.14357203,0.66156954,0.18954301,0.003376497,0.99999994
7.0666666,5.015371e-31,4.1894614e-23,2.175894e-16,7.02657e-11,1.4108299e-06,0.0017612987,0.13671559,0.6598263,0.19800116,0.0036943024,1.0
7.0833335,3.614815e-31,3.16262e-23,1.7204046e-16,5.8189367e-11,1.2237183e-06,0.0016000966,0.13008814,0.65759075,0.20668088,0.004038978,1.0000001
7.1,2.603402e-31,2.3856561e-23,1.3592536e-16,4.8152274e-11,1.0606223e-06,0.0014525533,0.12368855,0.65486765,0.21557778,0.004412461,1.0000001
7.116667,1.873562e-31,1.7981897e-23,1.07308844e-16,3.9816143e-11,9.185655e-07,0.0013176134,0.117514655,0.6516622,0.22468783,0.0048168474,1.0
7.133333,1.3472953e-31,1.3543863e-23,8.465352e-17,3.2898496e-11,7.9493714e-07,0.0011943075,0.11156448,0.64798105,0.23400505,0.005254299,0.99999994
7.15,9.68125e-32,1.0193234e-23,6.673037e-17,2.716191e-11,6.874215e-07,0.0010817156,0.10583503,0.64383155,0.24352393,0.0057271374,1.0000001
7.1666665,6.951312e-32,7.6658095e-24,5.2562008e-17,2.2408674e-11,5.939982e-07,0.0009789958,0.10032358,0.63922215,0.25323698,0.0062377662,1.0
7.1833334,4.9873304e-32,5.760587e-24,4.13704e-17,1.8473058e-11,5.128778e-07,0.000885352,0.09502652,0.63416183,0.26313698,0.006788757,0.9999999
7.2,3.5755655e-32,4.325594e-24,3.25369e-17,1.5217069e-11,4.42499e-07,0.00080005656,0.08994053,0.6286613,0.27321497,0.007382756,1.0
7.2166667,2.5614307e-32,3.245582e-24,2.5569887e-17,1.2525312e-11,3.8148443e-07,0.00072242325,0.08506149,0.62273115,0.283462,0.008022605,1.0
7.233333,1.8335555e-32,2.433361e-24,2.0079295e-17,1.03018765e-11,3.286321e-07,0.0006518245,0.08038547,0.6163838,0.29386735,0.008711203,0.99999994
7.25,1.3114808e-32,1.8230008e-24,1.5755461e-17,8.466549e-12,2.8288284e-07,0.0005876708,0.075907975,0.60963166,0.3044207,0.009451645,0.9999999
7.266667,9.373502e-33,1.3646644e-24,1.23532865e-17,6.952834e-12,2.4331484e-07,0.0005294226,0.071624614,0.6024887,0.31510985,0.010247116,0.99999994
7.2833333,6.694271e-33,1.02079745e-24,9.678254e-18,5.705381e-12,2.0912077e-07,0.00047658052,0.06753083,0.59496945,0.32592207,0.0111009255,1.0
7.3,4.777182e-33,7.629695e-25,7.576617e-18,4.6780735e-12,1.7959178e-07,0.000428679,0.0636216,0.5870886,0.3368443,0.012016587,0.99999994
7.3166666,3.4064357e-33,5.6982475e-25,5.9267536e-18,3.8327835e-12,1.5411321e-07,0.00038529397,0.059892263,0.57886267,0.347862,0.012997655,1.0
7.3333335,2.4270807e-33,4.252452e-25,4.6325378e-18,3.1377778e-12,1.3214597e-07,0.0003460292,0.056337528,0.57030755,0.35896087,0.014047905,1.0
7.35,1.7279982e-33,3.1710093e-25,3.6181194e-18,2.566813e-12,1.1322224e-07,0.00031052466,0.052952543,0.561441,0.3701247,0.015171149,1.0
7.366667,1.2292778e-33,2.362735e-25,2.8236081e-18,2.0980856e-12,9.6932105e-08,0.0002784445,0.049731977,0.55228025,0.3813378,0.016371436,0.99999994
7.383333,8.738304e-34,1.7591163e-25,2.2018768e-18,1.7136253e-12,8.292122e-08,0.00024948365,0.04667079,0.542844,0.3925829,0.017652815,1.0000001
7.4,6.2066056e-34,1.3086762e-25,1.7156673e-18,1.3985058e-12,7.087949e-08,0.00022335917,0.043763638,0.53315043,0.40384296,0.019019613,1.0000001
7.4166665,4.4049787e-34,9.7281285e-26,1.3357933e-18,1.1404431e-12,6.053917e-08,0.00019981399,0.041005433,0.523219,0.41509956,0.020476107,0.99999994
7.4333334,3.1238661e-34,7.2257077e-26,1.0391965e-18,9.292664e-13,5.1666483e-08,0.00017860979,0.03839079,0.51306885,0.42633486,0.02202686,1.0
7.45,2.2136026e-34,5.3628835e-26,8.0782645e-19,7.5660154e-13,4.4059707e-08,0.00015953032,0.035914645,0.50272,0.4375294,0.02367636,0.99999994
7.4666667,1.5673476e-34,3.9770832e-26,6.274731e-19,6.1552987e-13,3.7543167e-08,0.0001423765,0.033571694,0.49219167,0.44866475,0.0254294,0.99999994
7.483333,1.1088917e-34,2.9471298e-26,4.8700166e-19,5.0037166e-13,3.1965342e-08,0.00012696761,0.03135693,0.4815047,0.4597207,0.027290659,0.99999994
7.5,7.839187e-35,2.1821284e-26,3.7767991e-19,4.0643416e-13,2.7194647e-08,0.00011313672,0.029265136,0.47067827,0.47067827,0.029265136,1.0
7.516667,5.5373406e-35,1.6144559e-26,2.9266477e-19,3.2987168e-13,2.3117757e-08,0.00010073305,0.027291376,0.4597328,0.48151737,0.031357754,1.0000001
7.5333333,3.9084048e-35,1.1935169e-26,2.266115e-19,2.6752217e-13,1.9636593e-08,8.961894e-05,0.025430743,0.44868845,0.49221766,0.033573467,0.99999994
7.55,2.756469e-35,8.816263e-27,1.753256e-19,2.1678602e-13,1.6666494e-08,7.966803e-05,0.023678252,0.43756437,0.5027602,0.035917517,1.0
7.5666666,1.9425193e-35,6.507399e-27,1.3554099e-19,1.7553515e-13,1.4134546e-08,7.076646e-05,0.022029236,0.42638084,0.5131242,0.03839493,1.0
7.5833335,1.3678444e-35,4.799319e-27,1.0470164e-19,1.4202075e-13,1.1977799e-08,6.280993e-05,0.020478914,0.41515645,0.5232907,0.041011054,0.99999994
7.6,9.6242674e-36,3.5368875e-27,8.081574e-20,1.1481601e-13,1.014221e-08,5.570452e-05,0.019022802,0.40391067,0.5332398,0.043770976,0.99999994
7.616667,6.766418e-36,2.604433e-27,6.2330205e-20,9.274898e-14,8.581173e-09,4.9363993e-05,0.017656349,0.39266145,0.5429526,0.04668013,0.99999994
7.633333,4.7534336e-36,1.9163253e-27,4.8035464e-20,7.4864905e-14,7.2547484e-09,4.3711185e-05,0.01637528,0.38142735,0.55240995,0.049743656,0.99999994
7.65,3.3366777e-36,1.4089211e-27,3.6990076e-20,6.038185e-14,6.1285528e-09,3.867531e-05,0.015175275,0.37022534,0.5615937,0.052966945,1.0
7.6666665,2.3404169e-36,1.035062e-27,2.846234e-20,4.8663137e-14,5.1731566e-09,3.419304e-05,0.014052289,0.35907286,0.5704855,0.056355108,1.0
7.6833334,1.6402951e-36,7.5981446e-28,2.188337e-20,3.9187973e-14,4.3632977e-09,3.0206711e-05,0.013002274,0.34798563,0.5790683,0.059913542,0.99999994
7.7,1.1487568e-36,5.573325e-28,1.6812415e-20,3.1533478e-14,3.67739e-09,2.6664564e-05,0.012021424,0.33697987,0.58732486,0.06364721,1.0
7.7166667,8.038698e-37,4.0849277e-28,1.2906323e-20,2.5354352e-14,3.0968983e-09,2.3519511e-05,0.011105958,0.32606983,0.5952392,0.067561455,0.99999994
7.733333,5.62103e-37,2.991704e-28,9.900318e-21,2.0370455e-14,2.6060487e-09,2.0729518e-05,0.010252333,0.31527033,0.6027955,0.071661085,1.0
7.75,3.9274714e-37,2.189357e-28,7.588445e-21,1.6353602e-14,2.1912998e-09,1.8256394e-05,0.009457033,0.30459425,0.6099792,0.07595125,1.0
7.766667,2.742004e-37,1.600979e-28,5.8120267e-21,1.3118771e-14,1.8411453e-09,1.6066004e-05,0.008716748,0.29405442,0.61677617,0.08043664,1.0
7.7833333,1.9129578e-37,1.1698326e-28,4.448068e-21,1.0515869e-14,1.5457675e-09,1.412767e-05,0.008028295,0.283663,0.62317276,0.08512181,1.0
7.8,1.3335301e-37,8.541422e-29,3.4015896e-21,8.422929e-15,1.2967872e-09,1.241371e-05,0.007388579,0.27343044,0.6291571,0.09001147,1.0
7.8166666,9.2892625e-38,6.231764e-29,2.5993824e-21,6.7414565e-15,1.0870931e-09,1.0899468e-05,0.0067947023,0.2633674,0.63471717,0.095109746,0.99999994
7.8333335,6.465745e-38,4.5431884e-29,1.9848255e-21,5.3915663e-15,9.1061264e-10,9.562664e-06,0.006243822,0.25348285,0.63984275,0.10042099,1.0
7.85,4.497134e-38,3.3096625e-29,1.5144479e-21,4.3087478e-15,7.62213e-10,8.383528e-06,0.0057332944,0.24378574,0.6445237,0.105948806,0.9999999
7.866667,3.1255323e-38,2.4092079e-29,1.1546597e-21,3.4408024e-15,6.3751426e-10,7.344242e-06,0.0052605476,0.23428333,0.6487517,0.11169715,1.0000001
7.883333,2.1706543e-38,1.7524676e-29,8.796916e-22,2.7456401e-15,5.3281884e-10,6.42899e-06,0.0048231757,0.224983,0.65251833,0.117669046,1.0
7.9,1.5063653e-38,1.273773e-29,6.6970706e-22,2.189284e-15,4.4498333e-10,5.623589e-06,0.0044188597,0.2158904,0.6558173,0.123867914,1.0
7.9166665,1.0446007e-38,9.251692e-30,5.094654e-22,1.7443663e-15,3.7135353e-10,4.915443e-06,0.0040454357,0.20701133,0.6586421,0.13029614,0.9999999
7.9333334,7.238442e-39,6.714573e-30,3.8727638e-22,1.3888268e-15,3.096744e-10,4.2932666e-06,0.00370081,0.19834994,0.66098857,0.13695642,1.0
7.95,5.01209e-39,4.8696518e-30,2.9417646e-22,1.1049535e-15,2.5805086e-10,3.747081e-06,0.003383044,0.18991052,0.6628523,0.14385042,1.0
7.9666667,3.467894e-39,3.5290443e-30,2.2329184e-22,8.784385e-16,2.1487294e-10,3.2679523e-06,0.0030902724,0.1816957,0.6642307,0.15098011,1.0
7.983333,2.397745e-39,2.5556035e-30,1.6936291e-22,6.978587e-16,1.7878811e-10,2.8479978e-06,0.0028207656,0.1737084,0.6651217,0.15834628,1.0
8.0,1.656577e-39,1.8493302e-30,1.2836304e-22,5.5398115e-16,1.4865378e-10,2.480179e-06,0.0025728655,0.16595003,0.6655246,0.16595003,1.0
8.016666,1.143699e-39,1.3372643e-30,9.721917e-23,4.394498e-16,1.2350873e-10,2.1582914e-06,0.0023450376,0.15842213,0.66543937,0.17379121,0.99999994
8.033334,7.89003e-40,9.662647e-31,7.357549e-23,3.4833833e-16,1.025405e-10,1.876788e-06,0.0021358076,0.15112467,0.6648675,0.18187012,1.0
8.05,5.43932e-40,6.976883e-31,5.564282e-23,2.7591775e-16,8.507092e-11,1.6308242e-06,0.0019438368,0.14405845,0.66381085,0.19018516,0.9999999
8.066667,3.74704e-40,5.033968e-31,4.204996e-23,2.1839622e-16,7.0526245e-11,1.4160613e-06,0.0017678296,0.13722254,0.66227293,0.19873534,1.0
8.083333,2.57938e-40,3.6295297e-31,3.1754453e-23,1.7273947e-16,5.8425445e-11,1.2286832e-06,0.0016065893,0.13061586,0.6602575,0.20751877,0.99999994
8.1,1.77428e-40,2.6149206e-31,2.396211e-23,1.3652674e-16,4.8365503e-11,1.06532e-06,0.0014589869,0.124236576,0.6577699,0.21653351,1.0
8.116667,1.2196e-40,1.8826301e-31,1.806893e-23,1.0782823e-16,4.0008857e-11,9.230114e-07,0.0013239908,0.11808343,0.65481627,0.22577533,1.0
8.133333,8.3774e-41,1.3544119e-31,1.3615402e-23,8.510066e-17,3.3072267e-11,7.99136e-07,0.0012006159,0.11215377,0.6514037,0.23524107,0.99999994
