time_sec,w_000,w_001,w_002,w_003,w_004,w_005,w_006,w_007,w_008,w_009,w_sum
4.3,0.0,0.0,0.0,0.0,0.6999998,0.3000002,0.0,0.0,0.0,0.0,1.0
4.3166666,0.0,0.0,0.0,0.0,0.6833334,0.3166666,0.0,0.0,0.0,0.0,1.0
4.3333335,0.0,0.0,0.0,0.0,0.6666665,0.3333335,0.0,0.0,0.0,0.0,1.0
4.35,0.0,0.0,0.0,0.0,0.6500001,0.3499999,0.0,0.0,0.0,0.0,1.0
4.366667,0.0,0.0,0.0,0.0,0.6333332,0.3666668,0.0,0.0,0.0,0.0,1.0
4.383333,0.0,0.0,0.0,0.0,0.6166668,0.3833332,0.0,0.0,0.0,0.0,1.0
4.4,0.0,0.0,0.0,0.0,0.5999999,0.4000001,0.0,0.0,0.0,0.0,1.0
4.4166665,0.0,0.0,0.0,0.0,0.5833335,0.4166665,0.0,0.0,0.0,0.0,1.0
4.4333334,0.0,0.0,0.0,0.0,0.5666666,0.4333334,0.0,0.0,0.0,0.0,1.0
4.45,0.0,0.0,0.0,0.0,0.5500002,0.4499998,0.0,0.0,0.0,0.0,1.0
4.4666667,0.0,0.0,0.0,0.0,0.5333333,0.4666667,0.0,0.0,0.0,0.0,1.0
4.483333,0.0,0.0,0.0,0.0,0.5166669,0.4833331,0.0,0.0,0.0,0.0,1.0
4.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0
4.516667,0.0,0.0,0.0,0.0,0.4833331,0.5166669,0.0,0.0,0.0,0.0,1.0
4.5333333,0.0,0.0,0.0,0.0,0.4666667,0.5333333,0.0,0.0,0.0,0.0,1.0
4.55,0.0,0.0,0.0,0.0,0.4499998,0.5500002,0.0,0.0,0.0,0.0,1.0
4.5666666,0.0,0.0,0.0,0.0,0.4333334,0.5666666,0.0,0.0,0.0,0.0,1.0
4.5833335,0.0,0.0,0.0,0.0,0.4166665,0.5833335,0.0,0.0,0.0,0.0,1.0
4.6,0.0,0.0,0.0,0.0,0.4000001,0.5999999,0.0,0.0,0.0,0.0,1.0
4.616667,0.0,0.0,0.0,0.0,0.3833332,0.6166668,0.0,0.0,0.0,0.0,1.0
4.633333,0.0,0.0,0.0,0.0,0.3666668,0.6333332,0.0,0.0,0.0,0.0,1.0
4.65,0.0,0.0,0.0,0.0,0.3499999,0.6500001,0.0,0.0,0.0,0.0,1.0
4.6666665,0.0,0.0,0.0,0.0,0.3333335,0.6666665,0.0,0.0,0.0,0.0,1.0
4.6833334,0.0,0.0,0.0,0.0,0.3166666,0.6833334,0.0,0.0,0.0,0.0,1.0
4.7,0.0,0.0,0.0,0.0,0.3000002,0.6999998,0.0,0.0,0.0,0.0,1.0
4.7166667,0.0,0.0,0.0,0.0,0.2833333,0.7166667,0.0,0.0,0.0,0.0,1.0
4.733333,0.0,0.0,0.0,0.0,0.2666669,0.7333331,0.0,0.0,0.0,0.0,1.0
4.75,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,1.0
4.766667,0.0,0.0,0.0,0.0,0.23333311,0.7666669,0.0,0.0,0.0,0.0,1.0
4.7833333,0.0,0.0,0.0,0.0,0.2166667,0.7833333,0.0,0.0,0.0,0.0,1.0
4.8,0.0,0.0,0.0,0.0,0.19999981,0.8000002,0.0,0.0,0.0,0.0,1.0
4.8166666,0.0,0.0,0.0,0.0,0.1833334,0.8166666,0.0,0.0,0.0,0.0,1.0
4.8333335,0.0,0.0,0.0,0.0,0.16666651,0.8333335,0.0,0.0,0.0,0.0,1.0
4.85,0.0,0.0,0.0,0.0,0.1500001,0.8499999,0.0,0.0,0.0,0.0,1.0
4.866667,0.0,0.0,0.0,0.0,0.1333332,0.8666668,0.0,0.0,0.0,0.0,1.0
4.883333,0.0,0.0,0.0,0.0,0.116666794,0.8833332,0.0,0.0,0.0,0.0,1.0
4.9,0.0,0.0,0.0,0.0,0.099999905,0.9000001,0.0,0.0,0.0,0.0,1.0
4.9166665,0.0,0.0,0.0,0.0,0.08333349,0.9166665,0.0,0.0,0.0,0.0,1.0
4.9333334,0.0,0.0,0.0,0.0,0.0666666,0.9333334,0.0,0.0,0.0,0.0,1.0
4.95,0.0,0.0,0.0,0.0,0.05000019,0.9499998,0.0,0.0,0.0,0.0,1.0
4.9666667,0.0,0.0,0.0,0.0,0.0333333,0.9666667,0.0,0.0,0.0,0.0,1.0
4.983333,0.0,0.0,0.0,0.0,0.01666689,0.9833331,0.0,0.0,0.0,0.0,1.0
5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5.016667,0.0,0.0,0.0,0.0,0.0,0.9833331,0.01666689,0.0,0.0,0.0,1.0
5.0333333,0.0,0.0,0.0,0.0,0.0,0.9666667,0.0333333,0.0,0.0,0.0,1.0
5.05,0.0,0.0,0.0,0.0,0.0,0.9499998,0.05000019,0.0,0.0,0.0,1.0
5.0666666,0.0,0.0,0.0,0.0,0.0,0.9333334,0.0666666,0.0,0.0,0.0,1.0
5.0833335,0.0,0.0,0.0,0.0,0.0,0.9166665,0.08333349,0.0,0.0,0.0,1.0
5.1,0.0,0.0,0.0,0.0,0.0,0.9000001,0.099999905,0.0,0.0,0.0,1.0
5.116667,0.0,0.0,0.0,0.0,0.0,0.8833332,0.116666794,0.0,0.0,0.0,1.0
5.133333,0.0,0.0,0.0,0.0,0.0,0.8666668,0.1333332,0.0,0.0,0.0,1.0
5.15,0.0,0.0,0.0,0.0,0.0,0.8499999,0.1500001,0.0,0.0,0.0,1.0
5.1666665,0.0,0.0,0.0,0.0,0.0,0.8333335,0.16666651,0.0,0.0,0.0,1.0
5.1833334,0.0,0.0,0.0,0.0,0.0,0.8166666,0.1833334,0.0,0.0,0.0,1.0
5.2,0.0,0.0,0.0,0.0,0.0,0.8000002,0.19999981,0.0,0.0,0.0,1.0
5.2166667,0.0,0.0,0.0,0.0,0.0,0.7833333,0.2166667,0.0,0.0,0.0,1.0
5.233333,0.0,0.0,0.0,0.0,0.0,0.7666669,0.23333311,0.0,0.0,0.0,1.0
5.25,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,1.0
5.266667,0.0,0.0,0.0,0.0,0.0,0.7333331,0.2666669,0.0,0.0,0.0,1.0
5.2833333,0.0,0.0,0.0,0.0,0.0,0.7166667,0.2833333,0.0,0.0,0.0,1.0
5.3,0.0,0.0,0.0,0.0,0.0,0.6999998,0.3000002,0.0,0.0,0.0,1.0
5.3166666,0.0,0.0,0.0,0.0,0.0,0.6833334,0.3166666,0.0,0.0,0.0,1.0
5.3333335,0.0,0.0,0.0,0.0,0.0,0.6666665,0.3333335,0.0,0.0,0.0,1.0
5.35,0.0,0.0,0.0,0.0,0.0,0.6500001,0.3499999,0.0,0.0,0.0,1.0
5.366667,0.0,0.0,0.0,0.0,0.0,0.6333332,0.3666668,0.0,0.0,0.0,1.0
5.383333,0.0,0.0,0.0,0.0,0.0,0.6166668,0.3833332,0.0,0.0,0.0,1.0
5.4,0.0,0.0,0.0,0.0,0.0,0.5999999,0.4000001,0.0,0.0,0.0,1.0
5.4166665,0.0,0.0,0.0,0.0,0.0,0.5833335,0.4166665,0.0,0.0,0.0,1.0
5.4333334,0.0,0.0,0.0,0.0,0.0,0.5666666,0.4333334,0.0,0.0,0.0,1.0
5.45,0.0,0.0,0.0,0.0,0.0,0.5500002,0.4499998,0.0,0.0,0.0,1.0
5.4666667,0.0,0.0,0.0,0.0,0.0,0.5333333,0.4666667,0.0,0.0,0.0,1.0
5.483333,0.0,0.0,0.0,0.0,0.0,0.5166669,0.4833331,0.0,0.0,0.0,1.0
5.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0
5.516667,0.0,0.0,0.0,0.0,0.0,0.4833331,0.5166669,0.0,0.0,0.0,1.0
5.5333333,0.0,0.0,0.0,0.0,0.0,0.4666667,0.5333333,0.0,0.0,0.0,1.0
5.55,0.0,0.0,0.0,0.0,0.0,0.4499998,0.5500002,0.0,0.0,0.0,1.0
5.5666666,0.0,0.0,0.0,0.0,0.0,0.4333334,0.5666666,0.0,0.0,0.0,1.0
5.5833335,0.0,0.0,0.0,0.0,0.0,0.4166665,0.5833335,0.0,0.0,0.0,1.0
5.6,0.0,0.0,0.0,0.0,0.0,0.4000001,0.5999999,0.0,0.0,0.0,1.0
5.616667,0.0,0.0,0.0,0.0,0.0,0.3833332,0.6166668,0.0,0.0,0.0,1.0
5.633333,0.0,0.0,0.0,0.0,0.0,0.3666668,0.6333332,0.0,0.0,0.0,1.0
5.65,0.0,0.0,0.0,0.0,0.0,0.3499999,0.6500001,0.0,0.0,0.0,1.0
5.6666665,0.0,0.0,0.0,0.0,0.0,0.3333335,0.6666665,0.0,0.0,0.0,1.0
5.6833334,0.0,0.0,0.0,0.0,0.0,0.3166666,0.6833334,0.0,0.0,0.0,1.0
5.7,0.0,0.0,0.0,0.0,0.0,0.3000002,0.6999998,0.0,0.0,0.0,1.0
5.7166667,0.0,0.0,0.0,0.0,0.0,0.2833333,0.7166667,0.0,0.0,0.0,1.0
5.733333,0.0,0.0,0.0,0.0,0.0,0.2666669,0.7333331,0.0,0.0,0.0,1.0
5.75,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,1.0
5.766667,0.0,0.0,0.0,0.0,0.0,0.23333311,0.7666669,0.0,0.0,0.0,1.0
5.7833333,0.0,0.0,0.0,0.0,0.0,0.2166667,0.7833333,0.0,0.0,0.0,1.0
5.8,0.0,0.0,0.0,0.0,0.0,0.19999981,0.8000002,0.0,0.0,0.0,1.0
5.8166666,0.0,0.0,0.0,0.0,0.0,0.1833334,0.8166666,0.0,0.0,0.0,1.0
5.8333335,0.0,0.0,0.0,0.0,0.0,0.16666651,0.8333335,0.0,0.0,0.0,1.0
5.85,0.0,0.0,0.0,0.0,0.0,0.1500001,0.8499999,0.0,0.0,0.0,1.0
5.866667,0.0,0.0,0.0,0.0,0.0,0.1333332,0.8666668,0.0,0.0,0.0,1.0
5.883333,0.0,0.0,0.0,0.0,0.0,0.116666794,0.8833332,0.0,0.0,0.0,1.0
5.9,0.0,0.0,0.0,0.0,0.0,0.099999905,0.9000001,0.0,0.0,0.0,1.0
5.9166665,0.0,0.0,0.0,0.0,0.0,0.08333349,0.9166665,0.0,0.0,0.0,1.0
5.9333334,0.0,0.0,0.0,0.0,0.0,0.0666666,0.9333334,0.0,0.0,0.0,1.0
5.95,0.0,0.0,0.0,0.0,0.0,0.05000019,0.9499998,0.0,0.0,0.0,1.0
5.9666667,0.0,0.0,0.0,0.0,0.0,0.0333333,0.9666667,0.0,0.0,0.0,1.0
5.983333,0.0,0.0,0.0,0.0,0.0,0.01666689,0.9833331,0.0,0.0,0.0,1.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6.016667,0.0,0.0,0.0,0.0,0.0,0.0,0.9833331,0.01666689,0.0,0.0,1.0
6.0333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9666667,0.0333333,0.0,0.0,1.0
6.05,0.0,0.0,0.0,0.0,0.0,0.0,0.9499998,0.05000019,0.0,0.0,1.0
6.0666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9333334,0.0666666,0.0,0.0,1.0
6.0833335,0.0,0.0,0.0,0.0,0.0,0.0,0.9166665,0.08333349,0.0,0.0,1.0
6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9000001,0.099999905,0.0,0.0,1.0
6.116667,0.0,0.0,0.0,0.0,0.0,0.0,0.8833332,0.116666794,0.0,0.0,1.0
6.133333,0.0,0.0,0.0,0.0,0.0,0.0,0.8666668,0.1333332,0.0,0.0,1.0
6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.8499999,0.1500001,0.0,0.0,1.0
6.1666665,0.0,0.0,0.0,0.0,0.0,0.0,0.8333335,0.16666651,0.0,0.0,1.0
6.1833334,0.0,0.0,0.0,0.0,0.0,0.0,0.8166666,0.1833334,0.0,0.0,1.0
6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8000002,0.19999981,0.0,0.0,1.0
6.2166667,0.0,0.0,0.0,0.0,0.0,0.0,0.7833333,0.2166667,0.0,0.0,1.0
6.233333,0.0,0.0,0.0,0.0,0.0,0.0,0.7666669,0.23333311,0.0,0.0,1.0
6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,1.0
6.266667,0.0,0.0,0.0,0.0,0.0,0.0,0.7333331,0.2666669,0.0,0.0,1.0
6.2833333,0.0,0.0,0.0,0.0,0.0,0.0,0.7166667,0.2833333,0.0,0.0,1.0
6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.6999998,0.3000002,0.0,0.0,1.0
6.3166666,0.0,0.0,0.0,0.0,0.0,0.0,0.6833334,0.3166666,0.0,0.0,1.0
6.3333335,0.0,0.0,0.0,0.0,0.0,0.0,0.6666665,0.3333335,0.0,0.0,1.0
6.35,0.0,0.0,0.0,0.0,0.0,0.0,0.6500001,0.3499999,0.0,0.0,1.0
6.366667,0.0,0.0,0.0,0.0,0.0,0.0,0.6333332,0.3666668,0.0,0.0,1.0
6.383333,0.0,0.0,0.0,0.0,0.0,0.0,0.6166668,0.3833332,0.0,0.0,1.0
6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.5999999,0.4000001,0.0,0.0,1.0
6.4166665,0.0,0.0,0.0,0.0,0.0,0.0,0.5833335,0.4166665,0.0,0.0,1.0
6.4333334,0.0,0.0,0.0,0.0,0.0,0.0,0.5666666,0.4333334,0.0,0.0,1.0
6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.5500002,0.4499998,0.0,0.0,1.0
6.4666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333,0.4666667,0.0,0.0,1.0
6.483333,0.0,0.0,0.0,0.0,0.0,0.0,0.5166669,0.4833331,0.0,0.0,1.0
6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0
6.516667,0.0,0.0,0.0,0.0,0.0,0.0,0.4833331,0.5166669,0.0,0.0,1.0
6.5333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4666667,0.5333333,0.0,0.0,1.0
6.55,0.0,0.0,0.0,0.0,0.0,0.0,0.4499998,0.5500002,0.0,0.0,1.0
6.5666666,0.0,0.0,0.0,0.0,0.0,0.0,0.4333334,0.5666666,0.0,0.0,1.0
6.5833335,0.0,0.0,0.0,0.0,0.0,0.0,0.4166665,0.5833335,0.0,0.0,1.0
6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4000001,0.5999999,0.0,0.0,1.0
6.616667,0.0,0.0,0.0,0.0,0.0,0.0,0.3833332,0.6166668,0.0,0.0,1.0
6.633333,0.0,0.0,0.0,0.0,0.0,0.0,0.3666668,0.6333332,0.0,0.0,1.0
6.65,0.0,0.0,0.0,0.0,0.0,0.0,0.3499999,0.6500001,0.0,0.0,1.0
6.6666665,0.0,0.0,0.0,0.0,0.0,0.0,0.3333335,0.6666665,0.0,0.0,1.0
6.6833334,0.0,0.0,0.0,0.0,0.0,0.0,0.3166666,0.6833334,0.0,0.0,1.0
6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3000002,0.6999998,0.0,0.0,1.0
6.7166667,0.0,0.0,0.0,0.0,0.0,0.0,0.2833333,0.7166667,0.0,0.0,1.0
6.733333,0.0,0.0,0.0,0.0,0.0,0.0,0.2666669,0.7333331,0.0,0.0,1.0
6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,1.0
6.766667,0.0,0.0,0.0,0.0,0.0,0.0,0.23333311,0.7666669,0.0,0.0,1.0
6.7833333,0.0,0.0,0.0,0.0,0.0,0.0,0.2166667,0.7833333,0.0,0.0,1.0
6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.19999981,0.8000002,0.0,0.0,1.0
6.8166666,0.0,0.0,0.0,0.0,0.0,0.0,0.1833334,0.8166666,0.0,0.0,1.0
6.8333335,0.0,0.0,0.0,0.0,0.0,0.0,0.16666651,0.8333335,0.0,0.0,1.0
6.85,0.0,0.0,0.0,0.0,0.0,0.0,0.1500001,0.8499999,0.0,0.0,1.0
6.866667,0.0,0.0,0.0,0.0,0.0,0.0,0.1333332,0.8666668,0.0,0.0,1.0
6.883333,0.0,0.0,0.0,0.0,0.0,0.0,0.116666794,0.8833332,0.0,0.0,1.0
6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.099999905,0.9000001,0.0,0.0,1.0
6.9166665,0.0,0.0,0.0,0.0,0.0,0.0,0.08333349,0.9166665,0.0,0.0,1.0
6.9333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666,0.9333334,0.0,0.0,1.0
6.95,0.0,0.0,0.0,0.0,0.0,0.0,0.05000019,0.9499998,0.0,0.0,1.0
6.9666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333,0.9666667,0.0,0.0,1.0
6.983333,0.0,0.0,0.0,0.0,0.0,0.0,0.01666689,0.9833331,0.0,0.0,1.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7.016667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9833331,0.01666689,0.0,1.0
7.0333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666667,0.0333333,0.0,1.0
7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499998,0.05000019,0.0,1.0
7.0666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333334,0.0666666,0.0,1.0
7.0833335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166665,0.08333349,0.0,1.0
7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9000001,0.099999905,0.0,1.0
7.116667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8833332,0.116666794,0.0,1.0
7.133333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666668,0.1333332,0.0,1.0
7.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8499999,0.1500001,0.0,1.0
7.1666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333335,0.16666651,0.0,1.0
7.1833334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8166666,0.1833334,0.0,1.0
7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000002,0.19999981,0.0,1.0
7.2166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7833333,0.2166667,0.0,1.0
7.233333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7666669,0.23333311,0.0,1.0
7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,1.0
7.266667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333331,0.2666669,0.0,1.0
7.2833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7166667,0.2833333,0.0,1.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6999998,0.3000002,0.0,1.0
7.3166666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6833334,0.3166666,0.0,1.0
7.3333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666665,0.3333335,0.0,1.0
7.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6500001,0.3499999,0.0,1.0
7.366667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6333332,0.3666668,0.0,1.0
7.383333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6166668,0.3833332,0.0,1.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999999,0.4000001,0.0,1.0
7.4166665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833335,0.4166665,0.0,1.0
7.4333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5666666,0.4333334,0.0,1.0
7.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5500002,0.4499998,0.0,1.0
7.4666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333,0.4666667,0.0,1.0
7.483333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5166669,0.4833331,0.0,1.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0
7.516667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4833331,0.5166669,0.0,1.0
7.5333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666667,0.5333333,0.0,1.0
7.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4499998,0.5500002,0.0,1.0
7.5666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4333334,0.5666666,0.0,1.0
7.5833335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166665,0.5833335,0.0,1.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000001,0.5999999,0.0,1.0
7.616667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3833332,0.6166668,0.0,1.0
7.633333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666668,0.6333332,0.0,1.0
7.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3499999,0.6500001,0.0,1.0
7.6666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333335,0.6666665,0.0,1.0
7.6833334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3166666,0.6833334,0.0,1.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000002,0.6999998,0.0,1.0
7.7166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2833333,0.7166667,0.0,1.0
7.733333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666669,0.7333331,0.0,1.0
7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,1.0
7.766667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23333311,0.7666669,0.0,1.0
7.7833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2166667,0.7833333,0.0,1.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999981,0.8000002,0.0,1.0
7.8166666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1833334,0.8166666,0.0,1.0
7.8333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666651,0.8333335,0.0,1.0
7.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1500001,0.8499999,0.0,1.0
7.866667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333332,0.8666668,0.0,1.0
7.883333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116666794,0.8833332,0.0,1.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099999905,0.9000001,0.0,1.0
7.9166665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333349,0.9166665,0.0,1.0
7.9333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666,0.9333334,0.0,1.0
7.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000019,0.9499998,0.0,1.0
7.9666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333,0.9666667,0.0,1.0
7.983333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01666689,0.9833331,0.0,1.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8.016666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9833336,0.016666412,1.0
8.033334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666662,0.03333378,1.0
8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499998,0.05000019,1.0
8.066667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333334,0.0666666,1.0
8.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916667,0.083333015,1.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999996,0.10000038,1.0
8.116667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8833332,0.116666794,1.0
8.133333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666668,0.1333332,1.0
8.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500004,0.14999962,1.0
8.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.16666698,1.0
8.183333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8166666,0.1833334,1.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000002,0.19999981,1.0
8.216666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7833338,0.21666622,1.0
8.233334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7666664,0.23333359,1.0
8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,1.0
8.266666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333336,0.2666664,1.0
8.283334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7166662,0.28333378,1.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6999998,0.3000002,1.0
8.316667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6833334,0.3166666,1.0
8.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.33333302,1.0
8.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6499996,0.35000038,1.0
8.366667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6333332,0.3666668,1.0
8.383333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6166668,0.3833332,1.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000004,0.39999962,1.0
8.416667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583333,0.41666698,1.0
8.433333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5666666,0.4333334,1.0
8.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5500002,0.4499998,1.0
8.466666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333338,0.46666622,1.0
8.483334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5166664,0.4833336,1.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0
8.516666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4833336,0.5166664,1.0
8.533334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46666622,0.5333338,1.0
8.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4499998,0.5500002,1.0
8.566667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4333334,0.5666666,1.0
8.583333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41666698,0.583333,1.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39999962,0.6000004,1.0
8.616667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3833332,0.6166668,1.0
8.633333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666668,0.6333332,1.0
8.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35000038,0.6499996,1.0
8.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333302,0.666667,1.0
8.683333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3166666,0.6833334,1.0
